Id,name,category,description,lat,long,year,money_raised
52cdef7e4bab8bd67529aacc,Orbiscom,,,53.2935605,-6.1801137,1999,$0
52cdef7e4bab8bd67529aacf,CureTogether,web,Open Source Health Research,37.384297,-122.072998,2008,$0
52cdef7e4bab8bd67529aac8,Digital Face,network_hosting,web design and social marketing agency,52.677577,0.1600278,2003,$0
52cdef7e4bab8bd67529aad4,SmartTurn,advertising,,37.789801,-122.395327,2004,$5M
52cdef7e4bab8bd67529aabe,Infor,enterprise,,40.740976,-73.9947229,2009,$0
52cdef7e4bab8bd67529aad0,IAmInTown,web,Business Travelers Social Network,40.7370784,-74.0348315,2008,$0
52cdef7e4bab8bd67529aaca,Pano Logic,software,Server-based desktop virtualization,37.477037,-122.15164,2006,$38M
52cdef7e4bab8bd67529aadc,TwittBot,web,,38.93842,-94.616021,2008,$0
52cdef7e4bab8bd67529aadb,MyRealPage,ecommerce,Real Estate Website Provider,49.8911264,-97.2152951,2001,$0
52cdef7e4bab8bd67529aad8,Siperian,software,Data Unification Software,37.569181,-122.276512,2000,$25M
52cdef7e4bab8bd67529aada,Vertical Acuity,enterprise,,33.8656817,-84.4709443,2007,$6.08M
52cdef7e4bab8bd67529aae4,eCampusCash,web,Print & SMS discount Coupons,40.650291,-74.294395,2010,$0
52cdef7e4bab8bd67529aae6,Groove Commerce,advertising,,39.271785,-76.611379,2007,$0
52cdef7e4bab8bd67529aae5,SimplWeb,network_hosting,,43.7153128,-72.3091091,2007,$0
52cdef7e4bab8bd67529aad3,Demotix,web,Street-journalism newswire,51.5374249,-0.2065907,2008,$0
52cdef7e4bab8bd67529aadd,Symplified,enterprise,,40.0179964,-105.2800225,2006,$44.3M
52cdef7e4bab8bd67529aaec,WisdomTap,public_relations,Intent Targeting Platform,12.9758545,77.6545066,2007,$0
52cdef7e4bab8bd67529aaf0,Ricochets Interactive,consulting,Programming Consulting Group,45.646721,5.8707318,2008,$0
52cdef7e4bab8bd67529aaf2,Make It Rain,advertising,Digital Marketing Agency,51.4626,-0.139082,2008,$0
52cdef7e4bab8bd67529aaf5,CareerPlayer,games_video,,51.5001524,-0.1262362,2008,$0
52cdef7e4bab8bd67529aaf7,PC Handyman,other,,-33.714043,150.311589,2000,$0
52cdef7e4bab8bd67529aaf6,Daimon,consulting,,45.5017289,9.1638025,2000,$0
52cdef7e4bab8bd67529aaf1,Mobatar,advertising,Self-Service Mobile Ad Platform,41.833058,12.5045682,2008,$0
52cdef7e4bab8bd67529aae8,Tendril,software,Home Energy Management,40.026422,-105.228284,2004,$111M
52cdef7e4bab8bd67529aaf9,Campography,network_hosting,,43.650024,-79.3969675,2007,$0
52cdef7e4bab8bd67529aafd,8 Points,consulting,Holistic Design Agency for Web\Mac\Win,48.8566667,2.3509871,2006,$0
52cdef7e4bab8bd67529aafc,Fuel Industries,other,,45.4014866,-75.7318127,1999,$0
52cdef7e4bab8bd67529ab00,Sitescom,ecommerce,,49.4286363,2.0755035,2006,$0
52cdef7e4bab8bd67529ab02,NEOS,consulting,,41.79675,-72.574677,1999,$0
52cdef7e4bab8bd67529ab06,Equitywerks,web,,35.1653557,-90.0700051,2006,$0
52cdef7e4bab8bd67529ab07,Bid for Wine,ecommerce,Peer to peer Wine Auction,50.7492228,-3.4934555,2008,$0
52cdef7e4bab8bd67529aaff,Alachisoft,software,Distributed Caching for .NET & Java,37.770657,-121.963321,2004,$0
52cdef7e4bab8bd67529ab0b,Small Business Technology Solutions,consulting,,42.573065,-87.857207,2004,$0
52cdef7e4bab8bd67529ab08,Targetprocess,software,project management software,42.979367,-78.798947,2006,$0
52cdef7e4bab8bd67529ab0a,iugo,software,,40.0676659,-80.7237385,2008,$0
52cdef7e4bab8bd67529ab0a,iugo,software,,40.032121,-75.191867,2008,$0
52cdef7e4bab8bd67529ab0d,MacMedic PRO,consulting,,35.933677,-86.856457,2008,$0
52cdef7e4bab8bd67529ab14,Sports Reference,games_video,,40.0450165,-75.19373,2007,$0
52cdef7e4bab8bd67529ab1d,Eastmedia,mobile,,40.752409,-73.988676,1999,$0
52cdef7e4bab8bd67529ab21,Pixel Spills,consulting,,43.479618,-110.762347,2008,$0
52cdef7e4bab8bd67529ab1e,PayCommerce,software,,40.55007,-74.456689,2004,$0
52cdef7e4bab8bd67529ab17,Adaptive Planning,software,Business Performance Management,37.4192309,-122.0887097,2003,$84.5M
52cdef7e4bab8bd67529ab22,Soovle,search,,37.320052,-121.877636,2008,$0
52cdef7e4bab8bd67529ab29,Localize Internet Marketing,advertising,,36.1680573,-115.1413685,2007,$0
52cdef7e4bab8bd67529ab26,Xumii,mobile,Mobile Social Network,37.563585,-122.324621,2006,$12.8M
52cdef7e4bab8bd67529ab26,Xumii,mobile,Mobile Social Network,-33.924567,151.038064,2006,$12.8M
52cdef7e4bab8bd67529ab2a,FACE Africa,other,,42.368905,-71.108999,2007,$0
52cdef7e4bab8bd67529ab2e,Azalea Networks,network_hosting,Wireless mesh solutions,37.423135,-121.894792,2005,$15M
52cdef7e4bab8bd67529ab2b,Fidelis Security Systems,enterprise,Data leakage prevention,38.9855173,-77.088308,2002,$28.4M
52cdef7e4bab8bd67529ab2f,ScaleMP,software,Virtualization for high end computing,37.3229727,-122.0385792,2009,$8M
52cdef7e4bab8bd67529ab33,Silicon Clocks,semiconductor,Fabless Semiconductor Company,37.554214,-121.977451,2004,$26.1M
52cdef7e4bab8bd67529ab31,Nangate,mobile,cell library creation and optimization,37.4043966,-122.0213965,2004,$35M
52cdef7e4bab8bd67529ab31,Nangate,mobile,cell library creation and optimization,28.53536,77.2419522,2004,$35M
52cdef7e4bab8bd67529ab35,NorthStar Systems International,software,wealth management software,37.789551,-122.40036,2001,$29.5M
52cdef7e4bab8bd67529ab35,NorthStar Systems International,software,wealth management software,40.707645,-74.010816,2001,$29.5M
52cdef7e4bab8bd67529ab37,Daddy Design,other,,25.873778,-80.168399,2004,$0
52cdef7e4bab8bd67529ab3e,AdVerit,advertising,,-34.4725563,-58.5128212,2005,$0
52cdef7e4bab8bd67529ab39,ExaGrid Systems,enterprise,disk based backup solutions,42.2838134,-71.5700473,2002,$72.1M
52cdef7e4bab8bd67529ab41,Kramaley Games,games_video,,51.4944999,-0.1479318,2008,$0
52cdef7e4bab8bd67529ab45,Optimal Technologies,software,energy optimization solutions,35.808736,-78.623191,2000,$25M
52cdef7e4bab8bd67529ab38,DisplayLink,hardware,network display chip ,37.4253795,-122.1456727,2003,$86.7M
52cdef7e4bab8bd67529ab47,storm ideas,enterprise,SaaS Applications,55.9581361,-3.2044645,2008,$0
52cdef7e4bab8bd67529ab40,VeriSilicon Holdings,hardware,,37.399208,-121.97895,2002,$58.9M
52cdef7e4bab8bd67529ab48,F-Origin,software,TouchScreen Technologies,37.666359,-121.884589,2005,$12.5M
52cdef7e4bab8bd67529ab4e,Optichron,semiconductor,nonlinear signal processing technology,37.5078425,-121.9554213,2003,$29M
52cdef7e4bab8bd67529ab4d,WebLayers,software,Services for IT Architecture,42.377535,-71.149057,2002,$10M
52cdef7e4bab8bd67529ab44,ParAccel,analytics,Relational Database Managment System,37.3166526,-122.05074,2007,$84.5M
52cdef7e4bab8bd67529ab58,Internet Television Solutions,hardware,,39.2729,-76.832306,2008,$0
52cdef7e4bab8bd67529ab4f,Pictela,advertising,Brand content distribution platform,40.756054,-73.986951,2008,$3.5M
52cdef7e4bab8bd67529ab57,Lymabean,web,P2B College to Ad Networking,33.742397,-118.033495,2008,$0
52cdef7e4bab8bd67529ab51,Siimpel Corporation,hardware,Digital camera technologies,34.1086325,-118.0215818,2000,$53.8M
52cdef7e4bab8bd67529ab5c,Delivered Innovation,software,"Salesforce, Force.com & Cloud Computing",42.0077207,-87.8240249,2006,$0
52cdef7e4bab8bd67529ab60,ZeroTouch,consulting,,53.344104,-6.2674937,2008,$0
52cdef7e4bab8bd67529ab61,Otalo,web,Vacation Rental Search Engine,42.3756007,-72.4436464,2009,$0
52cdef7e4bab8bd67529ab63,Pennyminder Financial Software,web,,49.263588,-123.138565,2006,$0
52cdef7e4bab8bd67529ab67,Alpheon Corporation,other,,35.834748,-78.812348,2002,$0
52cdef7e4bab8bd67529ab55,Vocalocity,software,Small Business VoIP Solutions,33.7812614,-84.3675617,2007,$17.1M
52cdef7e4bab8bd67529ab5a,Echospin,ecommerce,,40.727107,-74.007655,2003,$0
52cdef7e4bab8bd67529ab71,Blosm,other,,39.698076,-105.050978,2007,$0
52cdef7e4bab8bd67529ab6d,CreationFlow,games_video,,-34.6028583,-58.4339539,2007,$150k
52cdef7e4bab8bd67529ab75,Joshua Tree Enterprises,web,,38.904648,-77.060577,2006,$0
52cdef7e4bab8bd67529ab74,MCorp Consulting,consulting,,37.9574579,-122.4999353,2003,$0
52cdef7e4bab8bd67529ab74,MCorp Consulting,consulting,,49.2804717,-123.127089,2003,$0
52cdef7e4bab8bd67529ab73,Quick TV,enterprise,Online Media,54.971065,-1.6194034,2007,£2.89M
52cdef7e4bab8bd67529ab73,Quick TV,enterprise,Online Media,51.5115309,-0.1392765,2007,£2.89M
52cdef7e4bab8bd67529ab81,RS Techno Solutions,software,,26.9330943,75.7969791,2007,$0
52cdef7e4bab8bd67529ab85,Scandia Consulting,consulting,,41.7913964,-71.9157815,2006,$0
52cdef7e4bab8bd67529ab84,Certess,hardware,quality assurance software,37.295516,-121.960102,2005,$4.94M
52cdef7e4bab8bd67529ab8d,Flowz,web,,43.88487,-85.794905,2008,$0
52cdef7e4bab8bd67529ab8c,Loqu8,software,,37.424839,-122.100286,2008,$0
52cdef7e4bab8bd67529ab92,RALLY! Education,other,,40.833228,-73.625551,2003,$0
52cdef7e4bab8bd67529ab90,ORY Software,web,,35.058275,-80.776641,2008,$0
52cdef7e4bab8bd67529ab94,LOO-LEE,mobile,,37.777145,-122.471044,2008,$0
52cdef7e4bab8bd67529ab91,Trutoon,web,,37.4459832,-122.1490582,2008,$0
52cdef7e4bab8bd67529aba2,TXTAPT,mobile,,29.733947,-95.5393869,2008,$0
52cdef7e4bab8bd67529ab9f,Breach Security,security,Web application security,33.12417,-117.275236,2004,$31M
52cdef7e4bab8bd67529abab,Digital Meld,web,Technology Blog,29.714229,-95.527479,2009,$0
52cdef7e4bab8bd67529abb0,One did it,web,,60.206789,24.9754678,2008,$0
52cdef7e4bab8bd67529abb4,Locle,mobile,,53.3080323,-6.1947866,2007,$0
52cdef7e4bab8bd67529abb5,CalendarFly,web,,40.904885,-73.801901,2008,$0
52cdef7e4bab8bd67529abb9,Marketing Ignite,advertising,,13.7255001,100.5260729,1999,$0
52cdef7e4bab8bd67529abbb,Corkin,ecommerce,,34.2748055,-118.5560776,2008,$0
52cdef7e4bab8bd67529abaf,Ruckus Wireless,mobile,Smart Wireless LAN systems,37.3913,-122.037538,2004,$64.9M
52cdef7e4bab8bd67529abba,BrightTALK,software,Webinar and video platform,51.5157682,-0.0970749,2002,$20.5M
52cdef7e4bab8bd67529abba,BrightTALK,software,Webinar and video platform,37.791128,-122.398126,2002,$20.5M
52cdef7e4bab8bd67529abba,BrightTALK,software,Webinar and video platform,40.7398335,-73.9931582,2002,$20.5M
52cdef7e4bab8bd67529abc0,JotNot,mobile,,42.388621,-71.132583,2008,$0
52cdef7e4bab8bd67529abc1,DS Media Labs,mobile,,26.713034,-80.052031,2007,$0
52cdef7e4bab8bd67529abc2,VisualOn,software,Multimedia Software,37.270518,-121.955879,2011,$3.1M
52cdef7e4bab8bd67529abc7,Deal A Day,other,,-36.881637,174.730852,2008,$0
52cdef7e4bab8bd67529abc8,TalentEgg,web,Canadian based Graduate Career Site,43.6491109,-79.3780255,2008,$0
52cdef7e4bab8bd67529abca,PhoneFactor,software,,38.893971,-94.670547,2001,$0
52cdef7e4bab8bd67529abd2,SEO Topper,other,,22.9664925,72.6667109,2007,$0
52cdef7e4bab8bd67529abd1,Asoka,hardware,,37.3694441,-121.9662996,2001,$7M
52cdef7e4bab8bd67529abd5,Twtapps,web,Business Social Media Tools,45.4928591,-73.5825418,2009,$0
52cdef7e4bab8bd67529abd6,Kaeuferportal,enterprise,,52.5123372,13.3936665,2008,$0
52cdef7e4bab8bd67529abdb,Artifact Software,software,,39.177268,-76.800987,2001,$0
52cdef7e4bab8bd67529abda,Sturvs,search,,33.8883991,-84.3784294,2007,$0
52cdef7e4bab8bd67529abdf,Filmed Media,games_video,,51.5359008,-0.2055081,2008,$0
52cdef7e4bab8bd67529abe5,Futurelab,consulting,,50.822119,4.5131296,2003,$0
52cdef7e4bab8bd67529abdc,Samplify Systems,semiconductor,fabless mixed-signal semiconductor,37.326897,-121.968263,2006,$22M
52cdef7e4bab8bd67529abe7,The Radical Clarity Group,consulting,,34.147434,-118.378143,2007,$0
52cdef7e4bab8bd67529abe7,The Radical Clarity Group,consulting,,34.164231,-118.391352,2007,$0
52cdef7e4bab8bd67529abe0,Trustworthy,web,Customer Relationship Managment,34.049246,-118.395346,2008,$0
52cdef7e4bab8bd67529abd9,Heyzap,games_video,Social Discovery Platform,37.7905538,-122.4041485,2009,$7.97M
52cdef7e4bab8bd67529abee,People for Earth,other,,38.77429,-75.139205,2008,$0
52cdef7e4bab8bd67529abee,People for Earth,other,,51.5001524,-0.1262362,2008,$0
52cdef7e4bab8bd67529abeb,Fremont Forward,other,,47.6600087,-122.3425575,2007,$0
52cdef7e4bab8bd67529abf5,Talk to a Celeb,other,Celebrities and Social Bookmarking,34.423403,-119.704416,2009,$0
52cdef7e4bab8bd67529abfa,ADrive,web,,37.8317,-122.2845,2007,$0
52cdef7e4bab8bd67529abf3,iShopWiser,ecommerce,Social Shopping and Suggestions,42.610112,-71.442225,2009,$0
52cdef7e4bab8bd67529abfd,eShark Network,software,,40.197932,-75.099101,2008,$0
52cdef7e4bab8bd67529ac0b,MBV,other,,40.763498,-73.9639021,2008,$0
52cdef7e4bab8bd67529ac02,BroadLight,software,fabless semiconductor company,37.404044,-121.978956,2000,$27M
52cdef7e4bab8bd67529ac0e,Tripbase,web,Travel pricing,37.437328,-122.159928,2005,$0
52cdef7e4bab8bd67529ac18,Wiretree,other,,33.754487,-84.389663,2000,$0
52cdef7e4bab8bd67529ac17,[x+1],enterprise,Marketing Technology,40.7455068,-73.982624,1999,$45M
52cdef7e4bab8bd67529ac1b,Spoonfed,games_video,web and mobile guide,51.7577453,-1.2186724,2006,£477k
52cdef7e4bab8bd67529ac1e,Swyzzle,software,,34.0758,-84.2956,2006,$90k
52cdef7e4bab8bd67529ac23,Rhxo Technology Group,software,,40.762897,-73.974714,2004,$0
52cdef7e4bab8bd67529ac21,RentLinx,advertising,,42.299078,-83.747763,2003,$0
52cdef7e4bab8bd67529ac25,WhatCounts,software,Email Service Provider,39.2769777,-76.6129791,2000,$0
52cdef7e4bab8bd67529ac26,Beyond NG,software,,-33.916323,151.210048,2007,$0
52cdef7e4bab8bd67529ac28,Clear Light Digital,advertising,,-37.858685,144.983243,2005,$0
52cdef7e4bab8bd67529ac2f,Meez,hardware,Avatar community site,37.785271,-122.397582,2009,$10.2M
52cdef7e4bab8bd67529ac35,Blellow,web,,29.414897,-98.48972,2008,$0
52cdef7e4bab8bd67529ac2e,SparkBase,software,stored value processing network,41.513652,-81.666101,2004,$10.5M
52cdef7e4bab8bd67529ac37,Feedscrub,web,,33.754487,-84.389663,2008,$0
52cdef7e4bab8bd67529ac3b,Recipe Key,search,,42.346651,-71.133938,2007,$0
52cdef7e4bab8bd67529ac40,estatecreate,public_relations,,51.5186196,-0.166813,2008,$0
52cdef7e4bab8bd67529ac44,Touchboards,hardware,,40.297791,-73.98877,2000,$0
52cdef7e4bab8bd67529ac42,s3mer,enterprise,,18.4118975,-66.077838,2007,$0
52cdef7e4bab8bd67529ac46,AsturTrade,public_relations,,35.088188,-80.8686385,2007,$0
52cdef7e4bab8bd67529ac43,Cierzo Development,advertising,The global company for Social CRM,41.6820833,-0.8874201,2004,$0
52cdef7e4bab8bd67529ac45,NetAsturias Internet,web,,43.3459015,-5.36175,2001,$0
52cdef7e4bab8bd67529ac47,Entropy Computational Services,games_video,,40.4380872,-3.6760635,2007,$0
52cdef7e4bab8bd67529ac4b,Social Gaming Platform,network_hosting,,40.4086268,-3.9970381,2008,$0
52cdef7e4bab8bd67529ac4d,6th Sense Analytics,software,Software Analytics,35.864045,-78.820816,2004,$6.7M
52cdef7e4bab8bd67529ac51,UpClick Marketing,advertising,,39.108094,-77.552593,2007,$0
52cdef7e4bab8bd67529ac5b,PEX Card,software,Corporate Prepaid Card Solution,40.752539,-73.987871,2007,$5.7M
52cdef7e4bab8bd67529ac66,Monema Communications,enterprise,PBX phone system,42.4634876,-2.4476102,2008,$0
52cdef7e4bab8bd67529ac67,Geelbe,fashion,Private Internet Flash Sales Club,4.5980556,-74.0758333,2008,$4.7M
52cdef7e4bab8bd67529ac6c,Ticketpredator,web,,40.7438356,-73.9890149,2008,$0
52cdef7e4bab8bd67529ac6d,Intergrid,network_hosting,Grid Hosting,41.3806494,2.1687187,2008,$0
52cdef7e4bab8bd67529ac75,CloudShield Technologies,software, IP service control,37.409618,-122.017792,2000,$25M
52cdef7e4bab8bd67529ac83,Reactor Zero,software,,42.232512,-83.7464742,2005,$0
52cdef7e4bab8bd67529ac8c,WeMix,web,Online Community for Musical Artists,40.7554379,-73.9815358,2007,$0
52cdef7e4bab8bd67529ac92,Universal Curve,consulting,,37.775196,-122.419204,2006,$0
52cdef7e4bab8bd67529ac91,Tip'd,web,,29.7431508,-95.38872,2008,$0
52cdef7e4bab8bd67529aca2,sexietv,software,Download,51.4213618,-0.2075938,2008,$0
52cdef7e4bab8bd67529ac9f,PersonAll,software,,48.7900014,2.4772506,2007,$0
52cdef7e4bab8bd67529acb4,Fusion Development Group,mobile,,35.0862872,-80.8931184,2007,$0
52cdef7e4bab8bd67529acc4,Vectorform,mobile,,42.524075,-83.138498,1999,$0
52cdef7e4bab8bd67529ace7,Open Kernel Labs,software,Software for intelligent devices,41.878984,-87.637,2006,$10.8M
52cdef7e4bab8bd67529acee,OnePIN,software,social address books,42.2814765,-71.5697033,2002,$10.6M
52cdef7e4bab8bd67529acf0,Xangati,software,Infrastructure Performance Management,37.32136,-122.014616,2006,$21.7M
52cdef7e4bab8bd67529acff,Blueprint Design Studio,public_relations,,41.886511,-87.626777,2006,$0
52cdef7e4bab8bd67529ad0b,Uptimehost,network_hosting,Managed Cloud Web Hosting,43.7694794,-79.4418205,2008,$0
52cdef7e4bab8bd67529ad05,DemandTec,software,merchandising and trade optimization,37.498842,-122.239815,1999,$6M
52cdef7e4bab8bd67529ad05,DemandTec,software,merchandising and trade optimization,51.5069206,-0.1249337,1999,$6M
52cdef7e4bab8bd67529ad10,WeDoCreative,consulting,,51.4993689,-0.1364327,2006,$0
52cdef7e4bab8bd67529ad0f,OutlookCloud,software,,37.3492097,-122.0326019,2008,$0
52cdef7e4bab8bd67529ad12,NextDayTECHnology,hardware,,34.028831,-84.041691,1999,$0
52cdef7e4bab8bd67529ad0c,Symwave,semiconductor,high-performance integrated circuits,33.553278,-117.6779,2001,$26.2M
52cdef7e4bab8bd67529ad0c,Symwave,semiconductor,high-performance integrated circuits,32.895532,-117.213662,2001,$26.2M
52cdef7e4bab8bd67529ad0c,Symwave,semiconductor,high-performance integrated circuits,30.9825398,112.2015665,2001,$26.2M
52cdef7e4bab8bd67529ad0d,Eka Systems,cleantech,,39.1878563,-77.2610228,2000,$40M
52cdef7e4bab8bd67529ad18,Blue Sky POS,software,,36.252302,-115.177554,2003,$0
52cdef7e4bab8bd67529ad19,Seobra,consulting,,59.9138204,10.7387413,2007,$0
52cdef7e4bab8bd67529ad1a,RockeTalk,software,,32.895605,-117.188893,2005,$7.1M
52cdef7e4bab8bd67529ad1d,Vquence,advertising,,-33.862686,151.20971,2006,$50k
52cdef7e4bab8bd67529ad1e,Conversant Media,web,,-32.937528,151.759625,2007,$0
52cdef7e4bab8bd67529ad20,Extreme Planner,software,,32.940318,-117.113212,2004,$0
52cdef7e4bab8bd67529ad14,Signiant,software,Secure file transfer solutions,42.48366,-71.221878,2000,$10M
52cdef7e4bab8bd67529ad21,Period Three,advertising,,34.001767,-81.038477,2004,$0
52cdef7e4bab8bd67529ad27,The College Driver,other,,43.073968,-77.663171,2008,$0
52cdef7e4bab8bd67529ad28,Crossing Automation,semiconductor,Silicon chip systems,37.431091,-122.099263,2003,$13.2M
52cdef7e4bab8bd67529ad2b,Greentech Media,news,Online media company,42.3604755,-71.0954159,2007,$4.58M
52cdef7e4bab8bd67529ad29,Untangle,software,Multi-function firewall software,37.5374322,-122.3262074,2003,$33.2M
52cdef7e4bab8bd67529ad2c,Perkler,mobile,Online and mobile loyalty management,-35.321403,149.133191,2007,$0
52cdef7e4bab8bd67529ad37,Corefino,software,Accounting and Finance Solutions,37.384206,-121.992805,2004,$13.6M
52cdef7e4bab8bd67529ad35,UpSpring,web,Parent/child healthcare company,30.396276,-97.732769,2005,$2.6M
52cdef7e4bab8bd67529ad3e,SevenClick,mobile,,41.6329538,-0.8809904,2007,$0
52cdef7e4bab8bd67529ad3f,SAMP2,games_video,,52.1424695,5.2092075,2008,$0
52cdef7e4bab8bd67529ad40,FutureScape International,consulting,,48.1348874,11.5975922,2006,$0
52cdef7e4bab8bd67529ad3d,AdJuggler,software,Digital advertising platform,38.804559,-77.164776,2008,$0
52cdef7e4bab8bd67529ad43,AssureSign,software,,28.672321,-81.384939,2008,$0
52cdef7e4bab8bd67529ad44,SmallBusinessExpo,public_relations,,33.56687,-117.669199,2008,$0
52cdef7e4bab8bd67529ad48,Emporis,enterprise,,50.1136964,8.6503108,2005,$0
52cdef7e4bab8bd67529ad4d,Saffron Brand Consultants,advertising,,40.720331,-74.001487,2001,$0
52cdef7e4bab8bd67529ad55,About Me!,,,37.755068,-122.418026,2009,$0
52cdef7e4bab8bd67529ad57,Naseeb Networks,web,Muslim social network,37.3015115,-121.9303616,2003,$2M
52cdef7e4bab8bd67529ad54,Enkata Technologies,analytics,Cloud-based workforce analytics and work,37.54763,-122.307887,1999,$17.3M
52cdef7e4bab8bd67529ad59,Aristos Logic,hardware,RAID solutions ,37.42105,-121.893859,2000,$99.4M
52cdef7e4bab8bd67529ad5d,Qualvu,photo_video,Online video consumer research,39.661171,-105.352174,2007,$2.6M
52cdef7e4bab8bd67529ad65,Zopim,ecommerce,Customer Engagement,1.290801,103.7807403,2008,$392k
52cdef7e4bab8bd67529ad77,DuneNetworks,semiconductor,Semiconductor supplier,37.386774,-121.987661,2000,$12M
52cdef7e4bab8bd67529ad75,Attivio,enterprise,Data Warehousing,42.352313,-71.20695,2007,$90.1M
52cdef7e4bab8bd67529ad79,HiWired,software,Screen Share Tech Support,42.2960173,-71.2128734,2004,$14M
52cdef7e4bab8bd67529ad7b,Online Land Planning,consulting,,33.838169,-118.385411,2008,$0
52cdef7e4bab8bd67529ad83,Verified Identity Pass,hardware,Biometric security cards,29.598713,-81.222298,2006,$44.4M
52cdef7e4bab8bd67529ad87,Independent Comedy Network,games_video,Comedy Distribution Network,34.0163969,-118.4969939,2007,$0
52cdef7e4bab8bd67529ad7a,Granicus,software,Government Cloud Computing,37.787445,-122.397847,1999,$10.3M
52cdef7e4bab8bd67529ad89,HouseValues,,,47.7093762,-122.1901597,1999,$0
52cdef7e4bab8bd67529ad90,Genstar Capital,,,37.795263,-122.396123,2005,$0
52cdef7e4bab8bd67529ad97,Qbit,software,,39.136902,-77.223186,2005,$0
52cdef7e4bab8bd67529ad9c,Tymphany,other,,38.0085435,-122.5447216,2005,$13M
52cdef7e4bab8bd67529ad96,DreamDesigners,public_relations,,-37.9951718,-57.560505,1999,$0
